Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 1, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 1, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: -5.062595033026967, Player Life: 0, Enemy Life: 100, Time: 158, Gain: -100
Enemy 2, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 2, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 12.732141840936672, Player Life: 0, Enemy Life: 80.0, Time: 194, Gain: -80.0
Enemy 3, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 3, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 30.194865031083513, Player Life: 0, Enemy Life: 60.0, Time: 332, Gain: -60.0
Enemy 4, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 4, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 83.81020626248761, Player Life: 6.400000000000233, Enemy Life: 0, Time: 925, Gain: 6.400000000000233
Enemy 5, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 5, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 90.6557442025855, Player Life: 65.80000000000032, Enemy Life: 0, Time: 374, Gain: 65.80000000000032
Enemy 6, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 6, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 85.4779150932834, Player Life: 16.60000000000023, Enemy Life: 0, Time: 484, Gain: 16.60000000000023
Enemy 7, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 7, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: -2.70805020110221, Player Life: 0, Enemy Life: 100, Time: 15, Gain: -100
Enemy 8, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 5, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 6, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 7, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 8, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 9, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 8, Test Run 10, Run 3, Enemy Group enemies_group_two, Fitness: 89.54518926293743, Player Life: 53.80000000000032, Enemy Life: 0, Time: 342, Gain: 53.80000000000032
Enemy 1, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 1, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 12.231679004206228, Player Life: 0, Enemy Life: 80.0, Time: 320, Gain: -80.0
Enemy 2, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 2, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 75.9001335721758, Player Life: 0, Enemy Life: 10.0, Time: 164, Gain: -10.0
Enemy 3, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 3, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 13.263801551605503, Player Life: 0, Enemy Life: 80.0, Time: 114, Gain: -80.0
Enemy 4, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 4, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 74.66317426885355, Player Life: 0, Enemy Life: 10.0, Time: 565, Gain: -10.0
Enemy 5, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 5, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 86.67869752242703, Player Life: 30.40000000000026, Enemy Life: 0, Time: 579, Gain: 30.40000000000026
Enemy 6, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 6, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 85.50322890233345, Player Life: 11.20000000000023, Enemy Life: 0, Time: 275, Gain: 11.20000000000023
Enemy 7, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 7, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 86.01616819497441, Player Life: 14.800000000000228, Enemy Life: 0, Time: 236, Gain: 14.800000000000228
Enemy 8, Test Run 1, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 2, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 3, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 4, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 5, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 6, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 7, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 8, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 9, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 8, Test Run 10, Run 4, Enemy Group enemies_group_two, Fitness: 89.59968822339262, Player Life: 53.200000000000315, Enemy Life: 0, Time: 305, Gain: 53.200000000000315
Enemy 1, Test Run 1, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 2, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 3, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 4, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 5, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 6, Run 5, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
