Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 6, Test Run 2, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 3, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 4, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 5, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 6, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 7, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 8, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 9, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 6, Test Run 10, Run 2, Enemy Group enemies_group_one, Fitness: -5.648974238161206, Player Life: 0, Enemy Life: 100, Time: 284, Gain: -100
Enemy 7, Test Run 1, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 2, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 3, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 4, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 5, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 6, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 7, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 8, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 9, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 10, Run 2, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 8, Test Run 1, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 2, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 3, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 4, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 5, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 6, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 7, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 8, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 9, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 8, Test Run 10, Run 2, Enemy Group enemies_group_one, Fitness: 30.431655496238903, Player Life: 0, Enemy Life: 60.0, Time: 262, Gain: -60.0
Enemy 1, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
Enemy 1, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 94.78506424239102, Player Life: 100, Enemy Life: 0, Time: 184, Gain: 100
