Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 6, Test Run 5, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 6, Test Run 6, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 6, Test Run 7, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 6, Test Run 8, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 6, Test Run 9, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 6, Test Run 10, Run 1, Enemy Group enemies_group_two, Fitness: 75.22234767677735, Player Life: 0, Enemy Life: 10.0, Time: 323, Gain: -10.0
Enemy 7, Test Run 1, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 2, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 3, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 4, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 5, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 6, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 7, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 8, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 9, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
Enemy 7, Test Run 10, Run 1, Enemy Group enemies_group_two, Fitness: 75.46661051127248, Player Life: 0, Enemy Life: 10.0, Time: 253, Gain: -10.0
